ID,UtilityTypeId,Title,URL,Phone,Source,Type
1627,4,Con Edison,https://www.coned.com/en/services-and-outages/service-management-page,8007526633,staff,link
4683,2,Seattle City Light - WA,https://seattle.gov/city-light/start-or-stop-service,2066843000,staff,link
412,2,Entergy Texas,https://www.myentergy.com/s/login/#service:Start,8003683749,staff,link
9500,3,Village of Forest - IL,https://www.forrestil.org/watersewer.asp,8156578226,staff,link
9617,3,City of Mercer Island,https://www.invoicecloud.com/portal/(s(jc52hasar1hhssotb555ogdj))/2/site.aspx?g=a462c949-6eb6-4442-aebd-8ba4eb397e42,2062757783,staff,link
15896,3,Town of Nahant,https://www.mwra.com/about-mwra/customer-communities/nahant,7815810088,staff,link
10251,3,City of Morrilton - AR,https://cityofmorrilton.com/wastewater-department/,5019775037,staff,link
7414,3,City of Guyton - GA,https://cityofguyton.com/water-utilities,9127723353,staff,link
6935,3,Walnut Cove - NC,https://www.townofwalnutcove.org/,3365914809,staff,link
1886,2,CITY OF ROSEVILLE - (CA),https://www.roseville.ca.us/cms/One.aspx?portalId=7964922&pageId=11045010,9167745300,staff,link
10414,3,Poplar Grove - IL,https://www.poplargrove-il.gov/water-sewer,8157653201,staff,link
11311,5,Huntsville. AL,https://www.huntsvilleal.gov/residents/trash-recycling/residential-trash-collection/residential-service-requests/,2568833964,staff,link
1156,3,Seattle Public Utilities,https://www.seattle.gov/utilities/your-services/accounts-and-payments/start-or-stop-services,2066843000,staff,link
10307,2,Town of Bargersville - IN,https://bargersville.in.gov/services/utilities/water/new_service.php,3174225115,staff,link
10133,3,Manasquan - NJ,https://www.manasquan-nj.gov/water-sewer-department-0,7322230544,staff,link
5272,5,Georgetown Utilities,https://www.georgetowntexas.gov/utilities/index.php,5129303640,staff,link
8531,6,Georgetown Utility Systems,https://www.georgetowntexas.gov/utilities/customer_care/using_the_customer_portal.php,5129303640,staff,link
11138,3,Mojave Public Utility District (MPUD) - CA,https://mojavepud.specialdistrict.org/startup-service,6618244161,staff,link
2612,3,Stanley Water Works,https://ci.stanley.wi.gov/public-works/,7156445502,staff,link
10203,2,Traverse City Light & Power - MI,https://www.tclp.org/,2319224940,staff,link
9738,3,Enosburg Township Water,https://www.enosburghvt.org/utilities,8029334443,staff,link
10327,3,Gibson County Municipal Water District,https://gibsoncountywater.com/,7318550411,staff,link
10264,6,City of Little Falls,https://www.cityoflittlefalls.com/,3206165500,partner,link
2049,2,Appalachian Power,https://www.appalachianpower.com/account/service/start,8009564237,staff,link
1189,3,Las Vegas Valley Water District,https://www.lvvwd.com/customer-service/water-service/start-stop-service.html,7028704194,staff,link
10179,2,AEP Texas,https://www.aeptexas.com/,8662238508,staff,link
11222,3,City of Alto - TX,https://cityofalto.com/,9368584224,staff,link
10437,3,City of Bessemer - MI,"https://www.cityofbessemer.org/government/services/water-sewer/#:~:text=the%20city%20of%20bessemer%20handles,(906)%20663%2d4311.",9066634311,staff,link
10399,3,Chester Metropolitan District - SC,https://chestermetrosc.com/,8033855123,staff,link
1111,3,Emerald Coast Utilities Authority,https://ecua.fl.gov/services/residential-customers,8504760480,staff,link
8369,3,Bridgton Water District - ME,https://bridgtonmaine.org/bridgton-water-district/,2076472881,staff,link
101,3,City of Rosenberg,https://rosenbergtx.gov/FormCenter/Public-Services-9/New-Utility-Service-Online-Application-55,8325953300,partner,link
1593,3,City Of Beaverton,https://www.beavertonoregon.gov/828/Utilities,5035262257,staff,link
4591,5,Cascade Disposal,https://cascadedisposal.com/residential/,5413826660,staff,link
16101,2,New Ulm Public Utilities,https://www.newulmmn.gov/325/Electric,5073598295,staff,link
1611,3,City of Bakersfield,https://www.calwater.com/start-stop/,6618377200,staff,link
10349,5,Atlantic Waste,https://atlanticwaste.com/richmond-hill/,9129642000,staff,link
367,2,Marietta Power - GA,https://secure.mariettaga.gov/mpw/startservice.aspx,7707945150,staff,link
10134,3,City of Lula,https://www.cityoflula.com/wp-content/uploads/2022/06/new-service-application-2022.pdf,7708693801,partner,link
15897,3,City of Donnellson-IA,https://donnellsoniowa.org/water-utilities,3198355714,staff,link
8550,4,Sneads Ferry Lp Gas Company,https://www.bbb.org/us/nc/sneads-ferry/profile/fuel-oil/sneads-ferry-lp-gas-company-0593-90025504?gas,9103272541,staff,link
8656,3,The City of Burnet - TX,https://www.cityofburnet.com/utilities/webform/utility-application-service-0,5127566093,staff,link
31,3,City of Leander,https://www.2turniton.com/,5125282704,staff,link
9618,5,Berkeley Township - NJ,https://twp.berkeley.nj.us/departments/public_works/sanitation.php,7323494616,staff,link
9501,3,Village of River Grove - IL,https://www.rivergroveil.gov/363/water-payment-information,7084538000,staff,link
8600,2,Morrisville Water & Light - VT,https://www.mwlvt.com/services,8028883348,staff,link
8642,3,City of Emmett Public Works Department,https://www.cityofemmett.org/city-clerks-office,2083656050,staff,link
6411,2,WARREN RURAL ELEC COOP CORP,https://www.wrecc.com/residential/apply-for-service/,2708426541,staff,link
16102,4,New Ulm Public Utilities,https://www.newulmmn.gov/330/Natural-Gas,5073598289,staff,link
1152,3,Central Arkansas Water,https://carkw.com/customer-service/start-or-stop-service/,8557420309,staff,link
8563,3,Amesbury Water Department - MA,https://www.amesburyma.gov/287/water-department,9783880853,staff,link
11139,3,Reliance,https://www.relianceutility.com/,4343265790,partner,link
2475,4,Holyoke Gas & Electric (HG&E) ,https://www.hged.com/residential/start-stop-move-upgrade.aspx,4135369300,staff,link
10409,4,SCOTTSBORO AL,https://cityofscottsboro.com,2565743100,staff,link
8667,3,Ute Water Conservancy District,https://www.utewater.org/transferservice,9702427491,staff,link
8562,2,Kittitas PUD - WA,https://www.kittitaspud.com/148/start-or-stop-service,5092602300,staff,link
8547,6,Salisbury NC,"https://salisburync.gov/government/salisbury-rowan-utilities#:~:text=set%20up%20or%20change%20water%2fsewer%20service&text=you%20can%20also%20call%20(704,ave.",7046385270,staff,link
73,3,Pinellas County Utilities,https://pinellas.gov/utilities-business-customer-services-contact-information/,7274644000,staff,link
7384,2,South Hadley Electric Light Department,https://www.sheld.org/pages/forms/application-for-service,4135361050,staff,link
8582,3,Northwest Harris County Mud 10,https://www.nwhcmud10.org/,7136526500,staff,link
7198,3,South Hadley Water Department,https://www.shdistrict1.org/water-department,4135320666,staff,link
8649,3,Pend Oreille Public Utility District,https://www.popud.org/services/water-service/new-water-service,5094473137,staff,link
3808,3,Hopkins,https://www.hopkinsmn.com/415/water-sewer,9525486353,staff,link
8694,3,City of Garfield Utilities - MN,https://www.garfieldmn.com/?page_id=674,3208342238,staff,link
8614,3,Metropolitan St. Louis Sewer District - MO,https://msdprojectclear.org/contact-us/?water,3147686260,staff,link
11312,2,Meeker Cooperative Light and Power Association,https://www.meeker.coop/download-forms/,3206933231,staff,link
8701,2,Sturgeon Bay Utilities,https://www.sbunet.com/service-forms,9207462820,staff,link
8688,3,Municipality of Ocean Township - NJ,https://www.oceantwp.org/p/public-works,6096933668,staff,link
10308,3,Town of Bargersville - IN,https://bargersville.in.gov/services/utilities/water/new_service.php,3174225117,staff,link
8720,6,Hendersonville Utility District - TN,https://www.hvilletn.org/237/utilities,6158221118,staff,link
8727,3,Shady Grove Utility District,https://sgud.org/customer-resources/#apply,8653973790,staff,link
10350,2,Murray Electric System,"https://www.murrayelectricsystem.com/#:~:text=murray%20electric%20system%20has%20been,to%20also%20be%20your%20neighbors.",2707535312,staff,link
8737,5,Arends Sanitation,https://www.arendssanitation.com/garbage-pickup,5153826278,partner,link
10415,2,"City Water, Light and Power - IL",https://www.cwlp.com/iwantto/iwantto_gethelp.aspx,2177892000,staff,link
15898,5,City of Clairton,https://cityofclairton.com/public-works/,7243794331,staff,link
102,3,City of Jarrell,https://www.cityofjarrell.com/documents/request-residentialcommercial-utilities-service/?filter_categories[]=112,5127464593,staff,link
10204,3,Paducah KY,https://www.pwwky.com/residential-service-application/,2704422746,staff,link
1633,3,Brushy Creek MUD TX ,https://www.bcmud.org/content/13126/13236/default.aspx,5122557871,staff,link
9502,3,Boiling Springs Water,https://www.boilingspringsnc.gov/157/water-sewer,7044342357,staff,link
10135,5,City of Lula,https://www.cityoflula.com/wp-content/uploads/2022/06/new-service-application-2022.pdf,7708693801,partner,link
11224,3,City of Heyburn - ID,https://heyburn.id.gov/index.asp?SEC=816EA971-1B38-4B39-A9AB-4C34E71336B5,2086798158,staff,link
8702,3,"Sturgeon Bay Utilities, WI",https://www.sbunet.com/water-department,9207462820,staff,link
8728,6,City of Myrtle Beach,https://www.nmb.us/204/water-sewer,8432805500,staff,link
9694,3,Clinton Department of Public Works - MA,https://www.clintonma.gov/256/public-works,9783654110,staff,link
1381,3,Northshore Utility District - WA,https://www.nud.net/,4253984400,staff,link
8663,5,Town of Clayton,https://www.townofclaytonnc.org/288/start-stop-service?,9195535002,staff,link
8643,3,City of Ashland (TN),https://www.ashlandcitytn.gov/water/page/watersewer-application-service,6157925750,staff,link
8650,3,City of Riggins,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.rigginsidaho.org/media/2796,2086283394,staff,link
8615,6,City of Fate,https://www.fatetx.gov/181/utilities-water,9727714601,staff,link
8717,4,Colorado Natural Gas,https://www.coloradonaturalgas.com/request-service,3039797680,staff,link
8657,6,City of Grandview,https://www.grandview.org/,8163164994,partner,link
8738,5,Pratt Sanitation,https://www.prattsanitation.com/services/,5153824951,partner,link
9783,3,Town of Mars Hill NC,https://townofmarshill.org/watersewer.php,8286892301,staff,link
11393,3,Humphreys County Utility District,https://humphreyscountygas.com/,9312963204,staff,link
11500,3,"New Bern, NC",https://www.riverbendnc.org/water-and-wastewater,2526383540,staff,link
8708,3,Fort Atkinson - WI,https://www.fortatkinsonwi.gov/departments/water_utility/index.php,9203979916,staff,link
6598,3,Town of Aberdeen NC,https://www.townofaberdeen.net/pview.aspx?id=2094&catid=29,9109447799,staff,link
3779,2,Seattle City Light,https://seattle.gov/city-light,2066843000,partner,link
8823,3,New Albany - IN,https://cityofnewalbany.com/,8129485399,staff,link
9797,4,Fountaintown Gas - IN,http://www.ftgas.net/apply.asp,7657636393,staff,link
35,2,Gexa Energy,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoice04&ul=1000&tdsp=ONCOR_ELEC,8663294392,staff,link
8873,6,City of Selah - Sewer,https://selahwa.gov/,5096987326,partner,link
9739,3,Sibley Water Department,https://www.sibleyla.com/index.asp?sec=34edd54f-f3b2-49ca-b0dc-1e81eb1d579a&de=90e858bf-c264-4de7-8ef8-a3aa35223276,3183770345,staff,link
9837,5,Waste Management Brownsburg,https://www.wm.com/us/en/location/in/brownsburg,8558527110,partner,link
9764,3,Northern Westchester Joint Water Works - NY,http://www.nwjww.com/,9147373558,staff,link
9773,5,City of Guyton - GA,https://cityofguyton.com/sanitation-and-recycling,9127723353,staff,link
9789,3,Camden County PWSD4,https://camdenpwsd4.com/new-service-request,5733656792,staff,link
8796,2,AmCobi,https://www.amcobi.com/,7195320167,staff,link
8689,2,ALP Utilities - MN,https://www.alputilities.com/,3207636501,partner,link
9813,5,Republic Services IL,https://www.republicservices.com/schedule,8479810091,partner,link
8617,5,Fate TX- Waste Connection,https://www.fatetx.gov/561/trash-services,9727714601,staff,link
2261,3,Marana Municipal Water,https://www.maranaaz.gov/water,5203822570,staff,link
15899,6,City of Fredericksburg - VA,https://www.fredericksburgva.gov/1740/City-Sewer-Information,5403721182,staff,link
1416,3,Fayetteville Public Works Commission - NC,https://www.faypwc.com/establishing-service/,9104831382,staff,link
6357,6,Dallas Utilities,https://dallascrm.my.site.com/public/s/,2146703111,staff,link
6686,3,Lake Cities Municipal Utility Authority,https://lcmua.org/formcenter/new-customer-service-4/lcmua-service-application-agreement-53,9404972999,staff,link
16103,3,New Ulm Water Dept,https://www.newulmmn.gov/333/Water,5073598279,staff,link
518,3,East Central SUD - TX,https://eastcentralsud.org/all-forms-and-reports,2106492383,staff,link
8682,5,Bobs Rural Garbage,https://www.bobsruralgarbage.com/trash-services,8176181778,partner,link
16210,3,Baton Water Corporation,http://www.batonwater.com/Default.aspx?tabid=4046,8287287003,staff,link
6367,6,Littleton Colorado,https://www.littletonco.gov/government/departments/finance/sewerstorm-drainage-rates,3037953772,staff,link
9784,3,"Mobile County Water, Sewer, and Fire Protection Authority, AL",https://mobileco.payub.com/login,2516537346,staff,link
5046,3,City of Tifton Utilities,https://portal.tifton.net/forms/utility_applicaiton,2293913949,staff,link
8640,6,Consolidated Mutual Water,https://web.westmetrochamber.org/utilities-environment/consolidated-mutual-water-company-194,3032380451,partner,link
8625,4,City of Tifton - GA,https://www.tifton.net/218/utilities?utm_source=chatgpt.com,2293913949,staff,link
10267,3,CERRITOS CA,https://www.cerritos.gov/home-property/utilities/water/,5628600311,partner,link
10482,3,Berea City,https://cityofberea.org/315/water,4402345652,staff,link
2220,3,West View Water Authority (PA),https://westviewwater.org/application-for-services/,4129313500,partner,link
8644,3,Town of Fairview - TX,https://fairviewtexas.org/departments/water-trash.html,9728864242,staff,link
11225,3,"West Fargo, ND",https://www.westfargond.gov/259/Utilities,7015155015,staff,link
9619,3,"SOUTHERN WAYNE SANITARY DIST, NC",https://southernwaynesanitary.com/,9197312520,staff,link
8690,2,Castroville - TX,https://www.castrovilletx.gov/2210/customer-service---utilities,8309314070,staff,link
926,3,North Port Utilities (FL),https://us.openforms.com/Form/50876b85-d4bb-4be2-8e6d-322fcb79620b,9414297122,staff,link
9740,3,North Fayette County Municipal Authority - PA,http://www.northfayettecountywater.org/waterservice/applying.html,7246261211,staff,link
8651,3,Beebe Water & Sewer,https://beebewater.net/new-service-request,5018826438,staff,link
8703,3,City of West Branch - MI,https://westbranch.com/departments/water_sewer_information.php,9893450500,staff,link
195,2,Bluebonnet Electric Cooperative,https://bluebonnet.coop/residential-start-service,8008427708,staff,link
8696,3,The City of Laurinburg - NC,https://www.laurinburg.org/accounting-finance/#customer-service,9102761521,staff,link
8709,3,"WATER WONDERLAND IMPROV DIST (Bend, OR)",https://wwid.specialdistrict.org/,5415932902,staff,link
3901,3,City of Topeka,https://services.topeka.org/departments/utilities/water-service/#gsc.tab=0,7853683111,staff,link
10092,6,City of Tampa - FL,https://city-tampa.opendata.arcgis.com/datasets/sewer-service-area/explore?location=28.023010%2c-82.446333%2c18.79,8132748811,staff,link
6410,5,City of Dallas - TX,https://dallascityhall.com/departments/sanitation/pages/residential_garbage_collection.aspx,2146703111,staff,link
9774,3,Bethlehem Water - NY,https://www.townofbethlehem.org/181/water-division,5184394955,staff,link
9790,3,Lost Hills (CA),https://www.lhwd.org/contact-us,6616339022,staff,link
5340,3,City of Prineville,https://www.cityofprineville.com/publicworks/page/watersewer,5414477844,staff,link
9503,3,Caveland Environmental Authority (CEA) - KY,https://ceawater.com/,2707732887,staff,link
8171,6,City of Saint Louis Park Utilities,https://www.stlouisparkmn.gov/home,9529242186,partner,link
7604,3,Junaluska Sanitary District,https://jsdwater.org/new-service-request,8284521178,staff,link
15900,3,City of Sikeston-MO,https://pws1sc.com/new-service-request,5733805447,staff,link
6811,3,Kansas City Board of Public Utilities (KS),https://www.bpu.com/forhome/newservicetransferservice.aspx?utm_source=bpu&utm_medium=mega-menu&utm_campaign=newservice-transferservice,9135739190,staff,link
8660,3,Plantation FL,https://www.plantation.org/government/departments/utilities/utility-account-customer-service/open-a-new-account,9547972290,staff,link
772,3,Harris County MUD 495,https://mdswater.com/newservice/?495,2812906500,staff,link
9458,2,Clark electric cooperative,https://www.cecoop.com/new-residential-service,8002726188,staff,link
8172,5,City of Saint Louis Park Utilities,https://www.stlouisparkmn.gov/services/garbage-recycling/recycling,9529242562,partner,link
9991,3,Town of New Castle - NY,https://www.mynewcastleny.gov/195/water-unit,9149440036,staff,link
2621,2,City of Tallahassee Utilities,https://selfservice.talgov.com/moveinrequest?electricity,8508914968,staff,link
7014,2,City of Shelby - NC,https://www.cityofshelby.com/departments/utilities-129,7044846840,staff,link
3190,2,Omaha Public Power District,https://www.oppd.com/residential/,4025364131,staff,link
6261,3,Prichard Water and Sewer,https://prichardwater.com/new-service-request,2514573396,staff,link
9904,3,Borough of Woodstown - NJ,https://historicwoodstown.org/index.asp?sec=c974d892-344a-46f9-a7aa-e032021cd319&type=b_basic,8567692485,staff,link
6036,3,City Of Wolfforth - TX,https://www.wolfforthtx.us/services/utilities/index.php,8068554120,staff,link
9249,2,Powell Valley Electric Cooperative,https://www.pve.coop/account/connect-service/,4236265204,staff,link
1260,2,4Change Energy,https://www.4changeenergy.com/,8557842426,staff,link
3991,2,Tennessee Valley Authority,https://tvasites.com/maps/,6152326225,staff,link
3442,3,Cal Water's Kern River Valley District,https://myaccount.calwater.com/start-service?water,7603795336,staff,link
4671,2,Lakeview Light & Power,https://www.lakeviewlight.com/customer-care/move-in-out-forms/move-in-form-residential/,2535846060,staff,link
1678,2,SOUTHERN MARYLAND ELEC COOP INC,https://www.smeco.coop/my-account/service-management/connect-service/,8884403311,staff,link
9921,3,Town of Star Valley Ranch - WY,https://www.starvalleyranchwy.org/departments/water_board.php,3078809283,staff,link
9887,3,Town of Piercetown,https://www.in.gov/towns/pierceton/utilities/,8004578283,staff,link
9741,3,City of Saginaw - MI,https://www.saginaw-mi.com/478/water-billing,9897591450,staff,link
9951,2,Alaska Village Electric Cooperative (AVEC),https://avec.org/about/communities/,8004781818,staff,link
39,3,City of Hutto,https://www.huttotx.gov/378/Water-Wastewater,5127594055,staff,link
9798,5,City of Frankfort (Republic Services),https://www.republicservices.com/locations/indiana/frankfort-trash-pickup-and-recycling,7654779138,partner,link
10005,3,Village of Athens MI,http://athensarea.org/water_bills/,2697294940,staff,link
10053,3,City of Grosse Pointe Woods,https://www.gpwmi.us/finance/page/water-billing,3133432430,staff,link
10065,3,Chowan County Water Department,https://www.chowancounty-nc.gov/water,2524827477,staff,link
1649,4,NEW MEXICO GAS COMPANY,https://www.nmgco.com/en/start_stop_or_transfer_service,5056973335,staff,link
10080,3,Village of Pardeeville - WI,https://www.villageofpardeeville.net/public-utilities.html,6084293054,staff,link
16211,2,Tillamook People's Utility District - OR,https://www.tpud.org/customer-service/payment-options,5038422535,staff,link
5536,3,Town of Ashland - MA,https://www.ashlandmass.com/166/water-sewer,5088810100,staff,link
69,3,Dekalb County Watershed Management,https://myaccount.dekalbcountyga.gov/ApolloWE/ctl/MoveIn?para=publicRequest&workflowProcess=SSCA1,7702706243,staff,link
8665,5,City of Shawnee - Trash/Recycling,https://www.cityofshawnee.org/residents/trash_collection_recycling_and_yard_waste,9137426331,partner,link
178,3,Benbrook Water,https://benbrookwater-services.app.transform.civicplus.com/forms/25118,8172491250,staff,link
4506,2,"Central Electric Cooperative, Inc",https://www.cec.coop/,5415482144,staff,link
8730,3,Londonderry-NH,https://www.londonderrynh.gov/water,6034321100,staff,link
15901,3,Clay Center Public Utilities-KS,https://www.claycenterpublicutilities.com/contact-us,7856322137,staff,link
10443,3,Laguna Madre Water District LMWD,https://www.lmwd.org/meter,9569432626,staff,link
10425,3,City of Sprague WA,https://sprague-wa.us/city-utilities,5092572662,staff,link
10205,3,Dean Water Supply Corp (TX),https://deanwatersupply.com/,9035972817,staff,link
6721,5,Fort Worth Garbage and Recycling,https://www.fortworthtexas.gov/departments/environmental-services/solidwaste,8173921234,staff,link
16098,3,City of Atlanta Watershed,https://atlantawatershed.org/start-my-service/,4045460311,staff,link
10351,2,Cty of Mifflinburg,https://mifflinburgborough.org/utilities/electric-services/,5709661013,staff,link
8217,3,City of Hutchinson - KS,https://www.hutchgov.com/185/utility-billing,6206942611,staff,link
10269,3,Ben Wheeler - TX,https://benwheelerwater.com/new-service-request,9038335206,staff,link
2727,3,City of Longmont - CO,https://serviceworks.longmontcolorado.gov/serviceworks/crm/servicerequest/servicerequest/water,3036518416,staff,link
2707,4,Ameren Illinois,https://www.ameren.com/illinois/account/start-stop-move?,8007555000,staff,link
1978,5,"SSC (Sanitary Service Company) Bellingham ,WA",https://ssc-inc.com/start-residential-service/,3607343490,staff,link
8707,3,The Newton Water & Sewer Department - AL,https://newton.myruralwater.com/documents/1598/water_application_form__1_.pdf,3342993765,staff,link
9504,3,Brookhaven Water - MS,https://brookhaven-ms.gov/city-departments/water-department/,6018337721,staff,link
4829,3,"Portland,TX",https://www.portlandtx.com/281/request-new-residential-service,3617774500,staff,link
11226,3,Town of Victoria - VA,https://victoriava.net/utility-application-and-billing-policy,4346962343,staff,link
8722,3,City of Mannington - WV,https://www.cityofmannington.com/streets-water,3049862700,staff,link
5405,5,Waste Management,https://www.wmnorthwest.com/bremerton/garbage.html,8005929995,staff,link
1734,5,City of Nashville,https://www.nashville.gov/departments/water/waste-and-recycling/trash-collection,6158625000,staff,link
8739,5,Walters Sanitary Service,https://www.walterssanitaryservice.com/,5152068805,partner,link
396,4,Southern Conneticut Gas,https://portal.uinet.com/start/welcome?gas,8006598299,staff,link
1946,2,City of Concord Electric Department,https://custcare.concordnc.gov/Application/,7049205555,staff,link
166,3,City of Irving,https://www.cityofirving.org/DocumentCenter/View/11129/Application-for-Service-NEW-APP-English-Version?bidId=,9727212411,staff,link
3514,3,City of Burleson,https://www.burlesontx.com/226/utility-customer-service,8554989971,staff,link
10483,3,Oolitic Water Works,https://www.ooliticwater.com/,8122756813,partner,link
8745,4,City of Loveland,https://www.lovgov.org/services/finance/utility-billing,9709622000,staff,link
8699,3,The City of Troutdale - OR,https://www.troutdaleoregon.gov/finance/page/start-or-stop-water-and-sewer-service?utm_source=chatgpt.com,5036747225,staff,link
11142,2,"Aurora, SD",https://cityofaurorasd.com/utilities,6056933548,staff,link
9814,3,Great Bend - KS,https://www.greatbendks.net/169/utilities,6207934100,staff,link
2562,3,"City of Milton, WA",https://www.cityofmilton.net/288/Requesting-New-Service,2539228733,staff,link
16095,6,Sanitation District 1,https://www.sd1.org/,8595787450,staff,link
4599,3,Orange County Utilities,https://www.watercoopcf.com/service-area-map,4078365515,staff,link
3469,3,City of Biloxi - MS,https://biloxi.ms.us/departments/public-works/,2284356240,staff,link
2522,2,Baldwin EMC,https://www.baldwinemc.com/electric-service/start-service/,2519896247,staff,link
10309,3,Woodstock - IL,https://www.woodstockil.gov/208/water-sewer-information#tab31cfb530-cbc1-4651-a5cc-6ce2dca011db_2,8153384300,staff,link
4183,3,Huntsville Utilities - AL,"https://www.hsvutil.org/residential_services/start,_stop,_and_transfer_service.php?water",2565351200,staff,link
10329,3,City of Berryville - AR,https://berryvillear.gov/residents/households/new-to-town/,8704232245,staff,link
1799,3,Hampton Shaler Water Authority,https://hswa-pa.org/faqs/,4124864867,staff,link
9684,2,Town of Blackstone - VA,https://www.townofblackstoneva.com/utilities,4342927251,staff,link
8729,5,Myrtle Beach,https://www.cityofmyrtlebeach.com/departments/public_works_department/solid_waste_and_recycling_division.php,8433975586,staff,link
8740,5,Waste Management,https://www.wm.com/us/en/location/ia/boone,5152655267,partner,link
3186,3,Oxnard Public Works Department,https://www.oxnard.gov/public-works,8053857900,staff,link
9765,3,City of Dunn NC,http://www.dunn-nc.org/finance/water-utility-services-572.asp,9102303510,staff,link
1479,2,City of Cheney (WA),https://www.cityofcheney.org/288/Utility-Billing-Services,5094989209,staff,link
9505,3,City of Clive - IA,https://www.cityofclive.com/connect/city_manger_s_office/administrative_services/utility_service_rates/index.php,5158675199,staff,link
10013,2,TOWN OF FYFFE AL,https://www.fyffecitylimits.com,2566237298,staff,link
9869,3,City of Hewitt,https://www.cityofhewitt.com/directory.aspx?did=17,2546663151,staff,link
1003,3,City of Asheville - NC,https://www.ashevillenc.gov/service/start-or-stop-water-service/,8282511122,staff,link
10081,4,City of Harvard,https://www.cityofharvard.org,8155602046,staff,link
2589,4,City of Florence - AL,https://florenceal.org/utilities/florence_utilities_department/florence_utilities_department.php,2567606490,staff,link
1475,3,City of Weslaco - TX,https://www.weslacotx.gov/departments/finance/utility_billing.php,9569683181,staff,link
4679,3,City of Milwaukee - WI,https://city.milwaukee.gov/water/customer,4142862830,staff,link
9855,5,Houston County Sanitation Department - AL,https://houstoncountyal.gov/sanitation/,3347935442,staff,link
144,2,Garland Power & Light,https://www.gpltexas.org/residential/start-stop-service,9722052671,staff,link
2133,3,"City of Granbury, TX",http://www.granbury.org/859/New-Disconnect-Utility-Service,6822051777,staff,link
9838,5,Vineland Municipal Utilities,https://utilities.vinelandcity.org,8567944021,partner,link
11314,2,City of Piedmont - AL,https://www.piedmontcity.org/departments/power-and-light/,2564473560,staff,link
11501,3,"River Bend, NC",https://www.riverbendnc.org/sites/default/files/uploads/water-wastewater/service-application-for-tenant-updated-01.23.2014.pdf,2526383540,staff,link
10014,4,TOWN OF FYFFE,https://www.fyffecitylimits.com,2566237298,staff,link
5008,2,City of Wellington - KS,https://www.cityofwellington.net/pview.aspx?id=20841&catid=561,6203267211,staff,link
4674,3,Bessemer Electric & Water Services - AL,https://bessemerutilities.nexbillpayonline.com/,2054814333,staff,link
10270,3,Caldwell County PWSD #3 - MO,https://dnr.mo.gov/water/business-industry-other-entities/permits-certifcation-engineering-fees/public-drinking-water-systems/issued-permits/ray-county-public-water-supply-district-3-1000119-23,6603542439,staff,link
9621,3,"POWESHIEK WATER ASSOCIATION, AI",https://www.poweshiekwater.com/,6415227416,staff,link
10310,3,City of DeBary - FL,https://debary.org/225/water-utilities,3866010207,staff,link
5701,3,The Hartford Water System - VT,"https://www.hartford-vt.org/2499/water-division#:~:text=the%20hartford%20water%20system%20serves,white%20river%20junction%2c%20and%20wilder.",8022959353,staff,link
1711,2,Mohave Electric Cooperative (AZ),https://www.mohaveelectric.com/member-service/apply-for-service/residential-membership-application/,9287631100,staff,link
276,3,Greer Commission of Public Works (CPW) - SC,https://www.greercpw.com/customer-service/residential-app/?water,8648485500,staff,link
1887,3,City of North Salt Lake - UT,https://www.nslcity.org/107/Utilities-Garbage,8013358702,staff,link
2953,4,Columbia Gas of Kentucky,https://www.columbiagasky.com/our-company/about-us/ssm-tax-exemption-notice,8004329345,staff,link
1875,3,CITY OF MANHATTAN,https://cityofmhk.com/2520/Sign-Up-for-Service,7855872480,staff,link
11315,3,City of Piedmont - AL,https://www.piedmontcity.org/departments/water-and-gas/,2564473560,staff,link
1077,3,West Sacramento (City),https://www.cityofwestsacramento.org/home/showpublisheddocument/13981/637958214732670000,9166174589,staff,link
9460,4,Powell-Clinch Utility District (PCUD) - TN,https://www.pcud.org/customer-forms/,8664760521,staff,link
9870,2,Northwestern Energy (SD),https://www.northwesternenergy.com/,8002456977,staff,link
9856,3,"Monterey, Tennessee",https://townofmontereytn.com/water_distribution.html,9318393770,staff,link
606,4,CoServ,https://coserv.smarthub.coop/ui/#/newConnect/serviceLocation,9403217800,staff,link
418,4,SEMCO,https://www.semcoenergygas.com/,8006242019,staff,link
5052,3,City Of Hickory (NC),https://www.hickorync.gov/sites/default/files/hickoryncgov/finance/collections/application%20for%20service%20form%20%28fillable%20form%29.pdf,8283237400,staff,link
9922,2,Lower Valley Energy - WY,https://www.lvenergy.com/,8008825875,staff,link
4497,4,Riviera Utilities,https://www.rivierautilities.com/customer-service/#contact??,2519435001,staff,link
9821,2,Carroll County Electric Department,https://utilityservices.orbitmobiles.com/outage/a33zjpfxma,7319868284,staff,link
9888,3,City of Fort Madison - IA,"https://www.fortmadison-ia.com/106/water-department#:~:text=water%20department-,water%20department,4.5%20million%20gallons%20per%20day.",3193727700,staff,link
9940,3,East Hanover Township Water Department - NJ,https://www.easthanovertownship.com/departments/water-and-sewer-department,9738886080,staff,link
9952,3,City and Borough of Yakutat,https://www.yakutatak.us/public-works,9077843323,staff,link
9975,6,City of Irrigon - OR,https://www.justinter.net/ebill/ebill.asp?wci=login&c=4101,5419223047,staff,link
3286,3,Dorchester County Water & Sewer,https://www.dorchestercountysc.gov/government/water-sewer,8438320075,staff,link
